IP address,Protocol,Packet Size,Flow Duration,Packets per Second,Min Flow Time,Mean Flow Time,Max Flow Time,Communication_Frequency,device,Status
192.168.137.1,DNS,282,243.989338,1,0.013255,34.85561971,95.204709,0.032788318,Non IoT-device,Not Available
192.168.137.1,DNS,70,190.880261,1,0.657705,95.4401305,190.222556,0.015716659,Non IoT-device,Not Available
192.168.137.1,DNS,81,248.801422,1,0.420584,31.10017775,88.944737,0.036173427,Non IoT-device,Not Available
192.168.137.1,DNS,96,120.412098,1,0.144572,40.137366,115.711982,0.033219253,Non IoT-device,Not Available
192.168.137.1,DNS,172,208.60902,1,208.60902,208.60902,208.60902,0.009587313,Non IoT-device,Not Available
192.168.137.1,DNS,129,250.950529,1,250.950529,250.950529,250.950529,0.007969698,Non IoT-device,Not Available
192.168.137.1,DNS,166,209.668143,1,1.101051,104.8340715,208.567092,0.014308325,Non IoT-device,Not Available
192.168.137.1,DNS,135,251.787656,1,4.469829,62.946914,137.119462,0.019858003,Non IoT-device,Not Available
192.168.137.1,DNS,75,251.437724,1,1.972979,31.4297155,101.35934,0.035794152,Non IoT-device,Not Available
192.168.137.1,DNS,86,251.04571,1,6.20E-05,16.73638067,132.980043,0.063733413,Non IoT-device,Not Available
192.168.137.1,DNS,165,124.268514,1,18.283086,62.134257,105.985428,0.024141272,Non IoT-device,Not Available
192.168.137.1,DNS,168,257.89144,1,1.252019,42.98190667,108.759116,0.027143204,Non IoT-device,Not Available
192.168.137.1,DNS,176,240.853104,1,4.90E-05,60.213276,204.368745,0.020759541,Non IoT-device,Not Available
192.168.137.1,DNS,97,242.142589,1,0.001214,40.35709817,241.985245,0.028908587,Non IoT-device,Not Available
192.168.137.1,DNS,413,241.222812,1,241.222812,241.222812,241.222812,0.00829109,Non IoT-device,Not Available
192.168.137.1,DNS,244,146.069702,1,146.069702,146.069702,146.069702,0.013692093,Non IoT-device,Not Available
192.168.137.1,DNS,126,144.731884,1,0.206686,48.24396133,102.339863,0.02763731,Non IoT-device,Not Available
192.168.137.1,DNS,133,248.053859,1,5.00E-05,12.40269295,98.142009,0.084659034,Non IoT-device,Not Available
192.168.137.1,DNS,344,246.035486,1,3.965359,41.00591433,87.032938,0.02845118,Non IoT-device,Not Available
192.168.137.1,DNS,92,240.939578,1,0.51973,60.2348945,155.390572,0.020752091,Non IoT-device,Not Available
192.168.137.1,DNS,208,238.471709,1,5.90E-05,39.74528483,83.698084,0.029353587,Non IoT-device,Not Available
192.168.137.1,DNS,157,238.467858,1,103.445168,119.233929,135.02269,0.012580312,Non IoT-device,Not Available
192.168.137.1,DNS,69,103.683959,1,103.683959,103.683959,103.683959,0.019289387,Non IoT-device,Not Available
192.168.137.1,DNS,178,238.454145,1,38.872637,79.484715,103.663493,0.016774714,Non IoT-device,Not Available
192.168.137.1,DNS,334,103.627112,1,103.627112,103.627112,103.627112,0.019299969,Non IoT-device,Not Available
192.168.137.1,DNS,100,240.333681,1,0.09989,60.08342025,102.726241,0.020804408,Non IoT-device,Not Available
192.168.137.1,DNS,98,242.080348,1,0.012084,34.58290686,241.828085,0.033046879,Non IoT-device,Not Available
192.168.137.1,DNS,71,242.080028,1,242.080028,242.080028,242.080028,0.008261731,Non IoT-device,Not Available
192.168.137.1,DNS,82,242.082242,1,242.082242,242.082242,242.082242,0.008261655,Non IoT-device,Not Available
192.168.137.1,DNS,346,156.602261,1,0.000104,52.20075367,103.174683,0.025542415,Non IoT-device,Not Available
192.168.137.1,DNS,151,0.056336,36,0.056336,0.056336,0.056336,35.50127805,Non IoT-device,Not Available
192.168.137.1,DNS,190,70.210656,1,70.210656,70.210656,70.210656,0.028485705,Non IoT-device,Not Available
192.168.137.1,DNS,122,139.674165,1,139.674165,139.674165,139.674165,0.01431904,Non IoT-device,Not Available
192.168.137.1,DNS,170,99.658109,1,99.658109,99.658109,99.658109,0.020068613,Non IoT-device,Not Available
192.168.137.1,DNS,142,120.488231,1,4.80E-05,60.2441155,120.488183,0.024898697,Non IoT-device,Not Available
192.168.137.1,DNS,418,1.343211,2,1.343211,1.343211,1.343211,1.488969343,Non IoT-device,Not Available
192.168.137.1,DNS,250,80.054432,1,80.054432,80.054432,80.054432,0.024983002,Non IoT-device,Not Available
192.168.137.1,DNS,340,16.821653,1,1.152534,8.4108265,15.669119,0.17834157,Non IoT-device,Not Available
192.168.137.1,DNS,140,44.727407,1,44.727407,44.727407,44.727407,0.044715313,Non IoT-device,Not Available
192.168.137.1,DNS,87,0.264975,23,0.00104,0.052995,0.132529,22.64364563,Non IoT-device,Not Available
192.168.137.1,LLMNR,64,8.996813,1,2.40E-05,4.4984065,8.996789,0.333451412,Non IoT-device,Not Available
192.168.137.1,MDNS,85,1.003316,2,1.003316,1.003316,1.003316,1.993389919,Non IoT-device,Not Available
192.168.137.1,MDNS,70,10.030684,1,0.000861,1.432954857,7.990328,0.797552789,Non IoT-device,Not Available
192.168.137.1,MDNS,82,4.011937,3,0.000406,0.364721545,1.007642,2.991073888,Non IoT-device,Not Available
192.168.137.1,NBNS,92,10.54952,2,0.015084,0.959047273,7.475139,1.137492512,Non IoT-device,Not Available
192.168.137.1,SSDP,217,162.909963,1,0.011801,7.08304187,94.607391,0.14732064,Non IoT-device,Not Available
192.168.137.17,DNS,83,270.107783,1,0,11.74381665,85.184102,0.088853419,Non IoT-device,Not Available
192.168.137.17,DNS,74,270.306001,1,0,4.034417925,46.115729,0.251566742,Non IoT-device,Not Available
192.168.137.17,DNS,75,269.965278,1,0,6.278262279,94.777738,0.162983923,Non IoT-device,Not Available
192.168.137.17,DNS,95,266.888904,1,0.001617,33.361113,145.996208,0.033721897,Non IoT-device,Not Available
192.168.137.17,DNS,86,269.089677,1,0.001485,10.34960296,132.989404,0.100338297,Non IoT-device,Not Available
192.168.137.17,DNS,73,261.987126,1,0,16.37419538,107.209566,0.064888685,Non IoT-device,Not Available
192.168.137.17,DNS,94,261.497663,1,0,65.37441575,150.643786,0.01912063,Non IoT-device,Not Available
192.168.137.17,DNS,79,263.038433,1,0,16.43990206,108.754673,0.064629339,Non IoT-device,Not Available
192.168.137.17,DNS,72,251.987866,1,0,6.999662944,84.8308,0.146832467,Non IoT-device,Not Available
192.168.137.17,DNS,90,253.719701,1,0,18.12283579,95.500274,0.05912036,Non IoT-device,Not Available
192.168.137.17,DNS,82,253.723164,1,0.001619,50.7446328,199.12076,0.023647821,Non IoT-device,Not Available
192.168.137.17,DNS,78,213.182678,1,0,12.54015753,65.501062,0.084434627,Non IoT-device,Not Available
192.168.137.17,DNS,77,251.110844,1,0,8.658994621,97.518097,0.119469154,Non IoT-device,Not Available
192.168.137.17,DNS,85,252.324062,1,0.001507,11.46927555,79.418523,0.091152623,Non IoT-device,Not Available
192.168.137.17,DNS,84,254.349932,1,0,3.853786848,95.476432,0.263416622,Non IoT-device,Not Available
192.168.137.17,DNS,87,252.216589,1,0,15.76353681,106.18783,0.067402386,Non IoT-device,Not Available
192.168.137.17,DNS,76,254.066646,1,0,12.7033323,90.150215,0.082655478,Non IoT-device,Not Available
192.168.137.17,DNS,80,254.790265,1,0,4.807363491,39.733941,0.211939024,Non IoT-device,Not Available
192.168.137.17,DNS,91,254.797019,1,0.001511,19.59977069,62.787795,0.054945698,Non IoT-device,Not Available
192.168.137.17,DNS,89,250.238638,1,0,10.42660992,56.947024,0.099904636,Non IoT-device,Not Available
192.168.137.17,DNS,88,244.625433,1,0,30.57817913,106.423165,0.036790942,Non IoT-device,Not Available
192.168.137.17,DNS,70,246.358679,1,0,22.39624355,119.877699,0.048709467,Non IoT-device,Not Available
192.168.137.17,DNS,124,148.772354,1,0,13.52475945,57.227222,0.080660147,Non IoT-device,Not Available
192.168.137.17,DNS,81,248.87546,1,0,9.572133077,48.112852,0.108487996,Non IoT-device,Not Available
192.168.137.17,DNS,66,0.001372,1458,0.001372,0.001372,0.001372,1457.725948,Non IoT-device,Not Available
192.168.137.17,DNS,97,242.202335,1,0.00152,40.36705583,242.017944,0.028901455,Non IoT-device,Not Available
192.168.137.17,DNS,96,0.171081,12,0.171081,0.171081,0.171081,11.69036889,Non IoT-device,Not Available
192.168.137.17,DNS,92,241.039343,1,0.631719,48.2078686,114.25454,0.024892202,Non IoT-device,Not Available
192.168.137.17,DNS,69,103.63838,1,0.001384,34.54612667,103.6356,0.03859574,Non IoT-device,Not Available
192.168.137.17,DNS,71,243.532491,1,0,40.5887485,180.344209,0.028743598,Non IoT-device,Not Available
192.168.137.17,DNS,102,99.420261,1,99.420261,99.420261,99.420261,0.020116624,Non IoT-device,Not Available
192.168.137.17,DNS,98,0.262961,23,0.001626,0.0525922,0.131354,22.81707173,Non IoT-device,Not Available
192.168.137.17,ICMP,119,273.168039,1,53.520212,136.5840195,219.647827,0.010982251,Non IoT-device,Not Available
192.168.137.17,ICMP,161,169.402686,1,0,33.8805372,98.157142,0.035418565,Non IoT-device,Not Available
192.168.137.17,ICMP,141,156.785238,1,7.317272,52.261746,96.774504,0.025512606,Non IoT-device,Not Available
192.168.137.17,ICMP,105,251.111447,1,9.540337,50.2222894,103.345016,0.023893773,Non IoT-device,Not Available
192.168.137.17,ICMP,112,247.193292,1,0,49.4386584,197.107584,0.024272503,Non IoT-device,Not Available
192.168.137.17,ICMP,167,0.264987,8,0.264987,0.264987,0.264987,7.547540068,Non IoT-device,Not Available
192.168.137.17,ICMP,113,249.912664,1,0.191835,35.70180914,99.388141,0.032011183,Non IoT-device,Not Available
192.168.137.17,ICMP,109,159.19812,1,159.19812,159.19812,159.19812,0.012562962,Non IoT-device,Not Available
192.168.137.17,ICMP,163,251.655298,1,251.655298,251.655298,251.655298,0.007947379,Non IoT-device,Not Available
192.168.137.17,ICMP,160,118.479868,1,118.479868,118.479868,118.479868,0.016880505,Non IoT-device,Not Available
192.168.137.17,ICMP,120,240.926676,1,85.538261,120.463338,155.388415,0.012451921,Non IoT-device,Not Available
192.168.137.17,ICMP,114,241.786649,1,2.143012,80.59554967,201.810107,0.016543511,Non IoT-device,Not Available
192.168.137.17,ICMP,171,166.001863,1,48.694899,83.0009315,117.306964,0.018072086,Non IoT-device,Not Available
192.168.137.17,ICMP,220,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,ICMP,130,99.198533,1,99.198533,99.198533,99.198533,0.020161588,Non IoT-device,Not Available
192.168.137.17,ICMP,100,56.966354,1,56.966354,56.966354,56.966354,0.035108443,Non IoT-device,Not Available
192.168.137.17,ICMP,123,146.267666,1,146.267666,146.267666,146.267666,0.013673562,Non IoT-device,Not Available
192.168.137.17,ICMP,108,93.432911,1,0,31.14430367,85.533524,0.042811467,Non IoT-device,Not Available
192.168.137.17,ICMP,102,140.560626,1,0.066983,70.280313,140.493643,0.021343104,Non IoT-device,Not Available
192.168.137.17,ICMP,111,48.683749,1,10.580434,24.3418745,38.103315,0.061622206,Non IoT-device,Not Available
192.168.137.17,ICMP,103,113.983932,1,46.639689,56.991966,67.344243,0.026319499,Non IoT-device,Not Available
192.168.137.17,ICMP,236,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,MDNS,103,294.826737,1,0,9.8275579,20.028931,0.105146502,Non IoT-device,Not Available
192.168.137.17,MDNS,79,280.027275,1,19.966703,20.00194821,20.048014,0.053566211,Non IoT-device,Not Available
192.168.137.17,QUIC,1292,279.162664,2,0,0.685903351,39.761075,1.461513492,Non IoT-device,Not Available
192.168.137.17,QUIC,121,228.546355,1,0.002354,5.315031512,47.93492,0.192521119,Non IoT-device,Not Available
192.168.137.17,QUIC,115,279.133711,1,0.003854,8.722928469,42.157919,0.118222911,Non IoT-device,Not Available
192.168.137.17,QUIC,74,288.588108,2,0,0.624649584,16.276924,1.604362713,Non IoT-device,Not Available
192.168.137.17,QUIC,1288,279.1362,1,0,4.16621194,47.695371,0.243608676,Non IoT-device,Not Available
192.168.137.17,QUIC,545,198.476685,1,198.476685,198.476685,198.476685,0.01007675,Non IoT-device,Not Available
192.168.137.17,QUIC,73,279.149413,2,0,0.565079783,16.962534,1.773243922,Non IoT-device,Not Available
192.168.137.17,QUIC,77,293.041021,3,0,0.337216365,18.482112,2.968867625,Non IoT-device,Not Available
192.168.137.17,QUIC,136,219.541255,1,0.219991,54.88531375,178.3909,0.022774763,Non IoT-device,Not Available
192.168.137.17,QUIC,294,28.609579,1,28.609579,28.609579,28.609579,0.069906656,Non IoT-device,Not Available
192.168.137.17,QUIC,114,197.849573,1,0.104424,17.98632482,63.339894,0.06065214,Non IoT-device,Not Available
192.168.137.17,QUIC,133,264.790459,1,19.518891,132.3952295,245.271568,0.011329713,Non IoT-device,Not Available
192.168.137.17,QUIC,874,97.785926,1,97.785926,97.785926,97.785926,0.020452841,Non IoT-device,Not Available
192.168.137.17,QUIC,75,277.477749,2,0,0.688530395,24.918858,1.455972601,Non IoT-device,Not Available
192.168.137.17,QUIC,79,270.552596,1,0,3.468623026,59.929934,0.291994981,Non IoT-device,Not Available
192.168.137.17,QUIC,994,247.579998,1,6.315076,123.789999,241.264922,0.012117296,Non IoT-device,Not Available
192.168.137.17,QUIC,200,49.646025,1,49.646025,49.646025,49.646025,0.040285199,Non IoT-device,Not Available
192.168.137.17,QUIC,123,267.250349,1,0.158566,26.7250349,57.290239,0.041159909,Non IoT-device,Not Available
192.168.137.17,QUIC,119,168.434743,1,0.150456,24.06210614,106.606671,0.047496139,Non IoT-device,Not Available
192.168.137.17,QUIC,190,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,QUIC,81,271.910209,1,0,2.192824266,54.702845,0.45971058,Non IoT-device,Not Available
192.168.137.17,QUIC,208,267.338184,1,0.301631,29.70424267,138.603439,0.037405805,Non IoT-device,Not Available
192.168.137.17,QUIC,978,172.281434,1,172.281434,172.281434,172.281434,0.011608912,Non IoT-device,Not Available
192.168.137.17,QUIC,124,268.331981,1,0,19.16657007,53.441838,0.055900903,Non IoT-device,Not Available
192.168.137.17,QUIC,901,165.875571,1,165.875571,165.875571,165.875571,0.012057231,Non IoT-device,Not Available
192.168.137.17,QUIC,94,267.513494,1,0,38.21621343,144.588076,0.029905034,Non IoT-device,Not Available
192.168.137.17,QUIC,120,218.125161,1,0.013711,12.83089182,54.725461,0.082521429,Non IoT-device,Not Available
192.168.137.17,QUIC,405,14.134957,1,14.134957,14.134957,14.134957,0.141493179,Non IoT-device,Not Available
192.168.137.17,QUIC,531,267.853911,1,0.009267,133.9269555,267.844644,0.011200135,Non IoT-device,Not Available
192.168.137.17,QUIC,83,280.808228,1,0,4.129532765,60.159901,0.245719296,Non IoT-device,Not Available
192.168.137.17,QUIC,534,227.998479,1,2.533928,113.9992395,225.464551,0.013157983,Non IoT-device,Not Available
192.168.137.17,QUIC,517,228.022223,1,0.0014,57.00555575,228.012737,0.021927687,Non IoT-device,Not Available
192.168.137.17,QUIC,538,228.799124,1,0.073274,57.199781,227.989549,0.021853231,Non IoT-device,Not Available
192.168.137.17,QUIC,78,280.724821,1,0,1.184492916,28.688747,0.847805332,Non IoT-device,Not Available
192.168.137.17,QUIC,76,271.472325,2,0,0.864561545,49.913152,1.160339272,Non IoT-device,Not Available
192.168.137.17,QUIC,72,275.940579,1,0,7.884016543,37.507399,0.13046287,Non IoT-device,Not Available
192.168.137.17,QUIC,286,164.699432,1,164.699432,164.699432,164.699432,0.012143333,Non IoT-device,Not Available
192.168.137.17,QUIC,281,107.554052,1,0.662705,53.777026,106.891347,0.027892952,Non IoT-device,Not Available
192.168.137.17,QUIC,284,144.929798,1,144.929798,144.929798,144.929798,0.013799785,Non IoT-device,Not Available
192.168.137.17,QUIC,763,36.922721,1,4.502553,9.23068025,14.856329,0.135417972,Non IoT-device,Not Available
192.168.137.17,QUIC,84,268.471167,1,0,1.657229426,183.92649,0.607141548,Non IoT-device,Not Available
192.168.137.17,QUIC,125,256.101987,1,0,6.921675324,48.937205,0.148378388,Non IoT-device,Not Available
192.168.137.17,QUIC,116,123.887801,1,0.070746,41.29593367,121.621794,0.032287279,Non IoT-device,Not Available
192.168.137.17,QUIC,122,262.63053,1,0.008573,13.1315265,48.156567,0.079960239,Non IoT-device,Not Available
192.168.137.17,QUIC,1138,211.770144,1,211.770144,211.770144,211.770144,0.009444202,Non IoT-device,Not Available
192.168.137.17,QUIC,112,246.315707,1,0.049162,41.05261783,186.641986,0.028418813,Non IoT-device,Not Available
192.168.137.17,QUIC,1079,214.221125,1,0,107.1105625,214.221125,0.014004221,Non IoT-device,Not Available
192.168.137.17,QUIC,268,255.416461,1,255.416461,255.416461,255.416461,0.007830349,Non IoT-device,Not Available
192.168.137.17,QUIC,813,213.13555,1,213.13555,213.13555,213.13555,0.0093837,Non IoT-device,Not Available
192.168.137.17,QUIC,580,6.661464,1,6.661464,6.661464,6.661464,0.300234303,Non IoT-device,Not Available
192.168.137.17,QUIC,733,209.456934,1,209.456934,209.456934,209.456934,0.009548502,Non IoT-device,Not Available
192.168.137.17,QUIC,256,211.255029,1,211.255029,211.255029,211.255029,0.00946723,Non IoT-device,Not Available
192.168.137.17,QUIC,113,254.669331,1,0.517085,25.4669331,91.03659,0.043193265,Non IoT-device,Not Available
192.168.137.17,QUIC,1003,132.009663,1,132.009663,132.009663,132.009663,0.015150406,Non IoT-device,Not Available
192.168.137.17,QUIC,82,255.183823,1,0,4.183341361,69.919096,0.24296211,Non IoT-device,Not Available
192.168.137.17,QUIC,111,196.954436,1,0.071321,49.238609,196.00187,0.025386582,Non IoT-device,Not Available
192.168.137.17,QUIC,490,52.510597,1,52.510597,52.510597,52.510597,0.03808755,Non IoT-device,Not Available
192.168.137.17,QUIC,201,34.205828,1,0.048705,5.700971333,27.139291,0.204643489,Non IoT-device,Not Available
192.168.137.17,QUIC,90,253.26671,1,0.001257,6.664913421,212.122628,0.153987865,Non IoT-device,Not Available
192.168.137.17,QUIC,91,253.260973,1,0,11.51186241,214.100745,0.090815414,Non IoT-device,Not Available
192.168.137.17,QUIC,140,253.260973,1,0,63.31524325,138.423369,0.019742481,Non IoT-device,Not Available
192.168.137.17,QUIC,522,6.80243,1,6.80243,6.80243,6.80243,0.294012581,Non IoT-device,Not Available
192.168.137.17,QUIC,205,254.878446,1,1.154813,84.959482,160.066556,0.015693755,Non IoT-device,Not Available
192.168.137.17,QUIC,1097,45.39661,1,45.39661,45.39661,45.39661,0.044056153,Non IoT-device,Not Available
192.168.137.17,QUIC,198,52.00416,1,52.00416,52.00416,52.00416,0.038458462,Non IoT-device,Not Available
192.168.137.17,QUIC,1174,210.805354,1,210.805354,210.805354,210.805354,0.009487425,Non IoT-device,Not Available
192.168.137.17,QUIC,160,35.178951,1,0,17.5894755,35.178951,0.085278268,Non IoT-device,Not Available
192.168.137.17,QUIC,131,150.384228,1,0.025428,37.596057,117.42131,0.033248167,Non IoT-device,Not Available
192.168.137.17,QUIC,889,224.384572,1,56.148926,112.192286,168.235646,0.013369903,Non IoT-device,Not Available
192.168.137.17,QUIC,212,5.093644,1,5.093644,5.093644,5.093644,0.392646208,Non IoT-device,Not Available
192.168.137.17,QUIC,171,34.701647,1,34.701647,34.701647,34.701647,0.057634152,Non IoT-device,Not Available
192.168.137.17,QUIC,71,253.84975,1,0,9.401842593,51.230801,0.110301468,Non IoT-device,Not Available
192.168.137.17,QUIC,591,0.896092,3,0.896092,0.896092,0.896092,2.231913687,Non IoT-device,Not Available
192.168.137.17,QUIC,1005,156.476947,1,156.476947,156.476947,156.476947,0.012781435,Non IoT-device,Not Available
192.168.137.17,QUIC,197,151.890971,1,5.205351,75.9454855,146.68562,0.019751009,Non IoT-device,Not Available
192.168.137.17,QUIC,1286,6.003513,1,0.005436,2.001171,5.127478,0.666276562,Non IoT-device,Not Available
192.168.137.17,QUIC,446,214.500891,1,3.457989,107.2504455,211.042902,0.013985956,Non IoT-device,Not Available
192.168.137.17,QUIC,203,243.242632,1,0.053962,40.54043867,201.131108,0.02877785,Non IoT-device,Not Available
192.168.137.17,QUIC,210,112.171325,1,5.609085,56.0856625,106.56224,0.026744803,Non IoT-device,Not Available
192.168.137.17,QUIC,569,236.13993,1,236.13993,236.13993,236.13993,0.008469554,Non IoT-device,Not Available
192.168.137.17,QUIC,1038,0.207128,10,0.207128,0.207128,0.207128,9.655864972,Non IoT-device,Not Available
192.168.137.17,QUIC,720,197.351078,1,0.178703,98.675539,197.172375,0.015201336,Non IoT-device,Not Available
192.168.137.17,QUIC,183,252.496916,1,252.496916,252.496916,252.496916,0.007920889,Non IoT-device,Not Available
192.168.137.17,QUIC,134,3.008554,1,3.008554,3.008554,3.008554,0.664771182,Non IoT-device,Not Available
192.168.137.17,QUIC,1043,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,QUIC,288,0.915106,3,0.915106,0.915106,0.915106,2.185539162,Non IoT-device,Not Available
192.168.137.17,QUIC,206,248.638797,1,0.322312,49.7277594,141.881309,0.024131391,Non IoT-device,Not Available
192.168.137.17,QUIC,191,151.88209,1,7.417594,50.62736333,121.691333,0.026336219,Non IoT-device,Not Available
192.168.137.17,QUIC,606,145.926316,1,0.067795,48.64210533,102.406435,0.027411094,Non IoT-device,Not Available
192.168.137.17,QUIC,797,206.198324,1,206.198324,206.198324,206.198324,0.0096994,Non IoT-device,Not Available
192.168.137.17,QUIC,207,6.665517,1,6.665517,6.665517,6.665517,0.300051744,Non IoT-device,Not Available
192.168.137.17,QUIC,595,142.463815,1,142.463815,142.463815,142.463815,0.014038653,Non IoT-device,Not Available
192.168.137.17,QUIC,209,246.121435,1,1.636883,82.04047833,125.649905,0.01625214,Non IoT-device,Not Available
192.168.137.17,QUIC,1277,255.165456,1,255.165456,255.165456,255.165456,0.007838052,Non IoT-device,Not Available
192.168.137.17,QUIC,602,207.202266,1,207.202266,207.202266,207.202266,0.009652404,Non IoT-device,Not Available
192.168.137.17,QUIC,166,247.253415,1,45.883472,123.6267075,201.369943,0.012133301,Non IoT-device,Not Available
192.168.137.17,QUIC,204,100.566766,1,28.972937,50.283383,71.593829,0.029830928,Non IoT-device,Not Available
192.168.137.17,QUIC,211,247.761592,1,0.678035,41.29359867,102.212226,0.028252967,Non IoT-device,Not Available
192.168.137.17,QUIC,722,100.608354,1,100.608354,100.608354,100.608354,0.019879065,Non IoT-device,Not Available
192.168.137.17,QUIC,159,102.291136,1,0.577133,34.09704533,95.873506,0.039104073,Non IoT-device,Not Available
192.168.137.17,QUIC,568,202.638749,1,0.005436,101.3193745,202.633313,0.014804671,Non IoT-device,Not Available
192.168.137.17,QUIC,109,50.668237,1,0.000852,8.444706167,26.569888,0.138153613,Non IoT-device,Not Available
192.168.137.17,QUIC,626,145.119129,1,11.803803,72.5595645,133.315326,0.020672671,Non IoT-device,Not Available
192.168.137.17,QUIC,178,145.094197,1,22.226224,72.5470985,122.867973,0.020676223,Non IoT-device,Not Available
192.168.137.17,QUIC,368,0.065541,31,0.065541,0.065541,0.065541,30.51525,Non IoT-device,Not Available
192.168.137.17,QUIC,144,0.013361,225,0.003024,0.0066805,0.010337,224.5340918,Non IoT-device,Not Available
192.168.137.17,QUIC,234,202.744827,1,202.744827,202.744827,202.744827,0.009864617,Non IoT-device,Not Available
192.168.137.17,QUIC,202,2.867969,1,2.867969,2.867969,2.867969,0.697357607,Non IoT-device,Not Available
192.168.137.17,QUIC,265,138.876084,1,138.876084,138.876084,138.876084,0.014401328,Non IoT-device,Not Available
192.168.137.17,QUIC,1045,234.731886,1,234.731886,234.731886,234.731886,0.008520359,Non IoT-device,Not Available
192.168.137.17,QUIC,1032,101.223991,1,101.223991,101.223991,101.223991,0.019758162,Non IoT-device,Not Available
192.168.137.17,QUIC,188,151.771204,1,40.96713,75.885602,110.804074,0.019766596,Non IoT-device,Not Available
192.168.137.17,QUIC,269,148.121195,1,43.479481,74.0605975,104.641714,0.020253685,Non IoT-device,Not Available
192.168.137.17,QUIC,225,198.085612,1,1.0735,49.521403,136.026129,0.025241611,Non IoT-device,Not Available
192.168.137.17,QUIC,157,103.781942,1,42.851505,51.890971,60.930437,0.028906763,Non IoT-device,Not Available
192.168.137.17,QUIC,117,137.738798,1,42.067834,68.869399,95.670964,0.021780356,Non IoT-device,Not Available
192.168.137.17,QUIC,599,42.751446,1,42.751446,42.751446,42.751446,0.046782043,Non IoT-device,Not Available
192.168.137.17,QUIC,158,142.481191,1,142.481191,142.481191,142.481191,0.01403694,Non IoT-device,Not Available
192.168.137.17,QUIC,693,186.449836,1,186.449836,186.449836,186.449836,0.010726746,Non IoT-device,Not Available
192.168.137.17,QUIC,670,239.297657,1,239.297657,239.297657,239.297657,0.008357792,Non IoT-device,Not Available
192.168.137.17,QUIC,107,218.420852,1,0.418996,54.605213,210.764691,0.022891587,Non IoT-device,Not Available
192.168.137.17,QUIC,229,237.111767,1,0.001376,79.03725567,237.108846,0.016869682,Non IoT-device,Not Available
192.168.137.17,QUIC,80,228.891456,1,0,15.2594304,79.959724,0.069902129,Non IoT-device,Not Available
192.168.137.17,QUIC,255,55.76891,1,0.2882,9.294818333,22.945597,0.125517963,Non IoT-device,Not Available
192.168.137.17,QUIC,103,182.146886,1,0,45.5367215,100.063647,0.027450373,Non IoT-device,Not Available
192.168.137.17,QUIC,162,25.044206,1,25.044206,25.044206,25.044206,0.07985879,Non IoT-device,Not Available
192.168.137.17,QUIC,601,115.206179,1,42.895359,57.6030895,72.31082,0.02604027,Non IoT-device,Not Available
192.168.137.17,QUIC,289,179.159269,1,179.159269,179.159269,179.159269,0.011163252,Non IoT-device,Not Available
192.168.137.17,QUIC,980,20.719572,1,20.719572,20.719572,20.719572,0.09652709,Non IoT-device,Not Available
192.168.137.17,QUIC,758,44.949454,1,0.2882,8.9898908,22.945909,0.133483268,Non IoT-device,Not Available
192.168.137.17,QUIC,108,220.582812,1,3.296068,27.5728515,154.743019,0.040801003,Non IoT-device,Not Available
192.168.137.17,QUIC,168,3.08433,1,3.08433,3.08433,3.08433,0.648439045,Non IoT-device,Not Available
192.168.137.17,QUIC,922,107.574794,1,0.21481,53.787397,107.359984,0.027887574,Non IoT-device,Not Available
192.168.137.17,QUIC,721,161.445492,1,161.445492,161.445492,161.445492,0.012388082,Non IoT-device,Not Available
192.168.137.17,QUIC,406,171.263327,1,14.529464,85.6316635,156.733863,0.017516885,Non IoT-device,Not Available
192.168.137.17,QUIC,167,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,QUIC,97,76.071937,1,76.071937,76.071937,76.071937,0.026290904,Non IoT-device,Not Available
192.168.137.17,QUIC,1118,57.908838,1,57.908838,57.908838,57.908838,0.034537043,Non IoT-device,Not Available
192.168.137.17,QUIC,374,155.065692,1,155.065692,155.065692,155.065692,0.012897759,Non IoT-device,Not Available
192.168.137.17,QUIC,193,97.318896,1,97.318896,97.318896,97.318896,0.020550994,Non IoT-device,Not Available
192.168.137.17,QUIC,932,100.493084,1,100.493084,100.493084,100.493084,0.019901867,Non IoT-device,Not Available
192.168.137.17,QUIC,226,198.010969,1,0.571543,99.0054845,197.439426,0.015150676,Non IoT-device,Not Available
192.168.137.17,QUIC,118,141.305418,1,0.735407,28.2610836,48.114874,0.042461217,Non IoT-device,Not Available
192.168.137.17,QUIC,263,92.420632,1,0,46.210316,92.420632,0.032460284,Non IoT-device,Not Available
192.168.137.17,QUIC,340,181.912101,1,181.912101,181.912101,181.912101,0.010994321,Non IoT-device,Not Available
192.168.137.17,QUIC,213,69.466674,1,69.466674,69.466674,69.466674,0.028790784,Non IoT-device,Not Available
192.168.137.17,QUIC,192,24.879851,1,24.879851,24.879851,24.879851,0.080386334,Non IoT-device,Not Available
192.168.137.17,QUIC,145,91.341463,1,91.341463,91.341463,91.341463,0.021895861,Non IoT-device,Not Available
192.168.137.17,QUIC,563,102.227877,1,23.058107,51.1139385,79.16977,0.029346203,Non IoT-device,Not Available
